# time_flux P1 P2 Z PO4 Psupply
1.930000000000000071e+01 3.440560347475222769e-01 3.088537023433858830e-01 4.837628515695475695e-01 2.333406245230081888e-01 5.000000000000000278e-02
1.940000000000000213e+01 3.440560347475222769e-01 3.088537023433858830e-01 4.837628515695475695e-01 2.333406245230081888e-01 5.000000000000000278e-02
1.950000000000000000e+01 3.420972941705653358e-01 3.085280266542392291e-01 4.845564258452643713e-01 2.336058120393159354e-01 5.000000000000000278e-02
1.960000000000000142e+01 3.420972941705653358e-01 3.085280266542392291e-01 4.845564258452643713e-01 2.336058120393159354e-01 5.000000000000000278e-02
1.970000000000000284e+01 3.401382607421657989e-01 3.082086409210933464e-01 4.853123590203631266e-01 2.338974046717949007e-01 5.000000000000000278e-02
1.980000000000000071e+01 3.401382607421657989e-01 3.082086409210933464e-01 4.853123590203631266e-01 2.338974046717949007e-01 5.000000000000000278e-02
1.990000000000000213e+01 3.381811095184749649e-01 3.078961947255915987e-01 4.860305403743075958e-01 2.342133076468837505e-01 5.000000000000000278e-02
2.000000000000000000e+01 3.381811095184749649e-01 3.078961947255915987e-01 4.860305403743075958e-01 2.342133076468837505e-01 1.300000000000000044e-01
2.010000000000000142e+01 3.362278830338841784e-01 3.075912839627545914e-01 4.867109094939732206e-01 2.425515550645318263e-01 1.300000000000000044e-01
2.020000000000000284e+01 3.362278830338841784e-01 3.075912839627545914e-01 4.867109094939732206e-01 2.425515550645318263e-01 1.300000000000000044e-01
2.030000000000000071e+01 3.346289490414099399e-01 3.074890566875738140e-01 4.873534540858946440e-01 2.503672480674776213e-01 1.300000000000000044e-01
2.040000000000000213e+01 3.346289490414099399e-01 3.074890566875738140e-01 4.873534540858946440e-01 2.503672480674776213e-01 1.300000000000000044e-01
2.050000000000000000e+01 3.333539286679474412e-01 3.075755571629247287e-01 4.879646977030847599e-01 2.576974965291748965e-01 1.300000000000000044e-01
2.060000000000000142e+01 3.333539286679474412e-01 3.075755571629247287e-01 4.879646977030847599e-01 2.576974965291748965e-01 1.300000000000000044e-01
2.070000000000000284e+01 3.323761371262855535e-01 3.078382811206275549e-01 4.885506324931881417e-01 2.645747982074654336e-01 1.300000000000000044e-01
2.080000000000000071e+01 3.323761371262855535e-01 3.078382811206275549e-01 4.885506324931881417e-01 2.645747982074654336e-01 1.300000000000000044e-01
2.090000000000000213e+01 3.316719708451820181e-01 3.082659585490643561e-01 4.891167780142116062e-01 2.710278065483357479e-01 1.300000000000000044e-01
2.100000000000000000e+01 3.316719708451820181e-01 3.082659585490643561e-01 4.891167780142116062e-01 2.710278065483357479e-01 1.300000000000000044e-01
2.110000000000000142e+01 3.312204113800846783e-01 3.088483742442745816e-01 4.896682309800277633e-01 2.770819539281594301e-01 1.300000000000000044e-01
2.120000000000000284e+01 3.312204113800846783e-01 3.088483742442745816e-01 4.896682309800277633e-01 2.770819539281594301e-01 1.300000000000000044e-01
2.130000000000000071e+01 3.310026205392411769e-01 3.095762185681583678e-01 4.902097075991838082e-01 2.827599615958359403e-01 1.300000000000000044e-01
2.140000000000000213e+01 3.310026205392411769e-01 3.095762185681583678e-01 4.902097075991838082e-01 2.827599615958359403e-01 1.300000000000000044e-01
2.150000000000000000e+01 3.310016074717959111e-01 3.104409625880946710e-01 4.907455798140683556e-01 2.880822599367436343e-01 1.300000000000000044e-01
2.160000000000000142e+01 3.310016074717959111e-01 3.104409625880946710e-01 4.907455798140683556e-01 2.880822599367436343e-01 1.300000000000000044e-01
2.170000000000000284e+01 3.312019530609652818e-01 3.114347530627180616e-01 4.912799064776777747e-01 2.930673370978293946e-01 1.300000000000000044e-01
2.180000000000000071e+01 3.312019530609652818e-01 3.114347530627180616e-01 4.912799064776777747e-01 2.930673370978293946e-01 1.300000000000000044e-01
2.190000000000000213e+01 3.315895803531736519e-01 3.125503237112238764e-01 4.918164602987886158e-01 2.977320298850393843e-01 1.300000000000000044e-01
2.200000000000000000e+01 3.315895803531736519e-01 3.125503237112238764e-01 4.918164602987886158e-01 2.977320298850393843e-01 1.300000000000000044e-01
2.210000000000000142e+01 3.321515622787808986e-01 3.137809199439475782e-01 4.923587512268073896e-01 3.020917677582523608e-01 1.300000000000000044e-01
2.220000000000000284e+01 3.321515622787808986e-01 3.137809199439475782e-01 4.923587512268073896e-01 3.020917677582523608e-01 1.300000000000000044e-01
2.230000000000000071e+01 3.328759598209310999e-01 3.151202348007062781e-01 4.929100468231339405e-01 3.061607784185719772e-01 1.300000000000000044e-01
2.240000000000000213e+01 3.328759598209310999e-01 3.151202348007062781e-01 4.929100468231339405e-01 3.061607784185719772e-01 1.300000000000000044e-01
2.250000000000000000e+01 3.337516852338217599e-01 3.165623542839479665e-01 4.934733900679824092e-01 3.099522617068359853e-01 1.300000000000000044e-01
2.260000000000000142e+01 3.337516852338217599e-01 3.165623542839479665e-01 4.934733900679824092e-01 3.099522617068359853e-01 1.300000000000000044e-01
2.270000000000000284e+01 3.347683860194021199e-01 3.181017106176461384e-01 4.940516149739729856e-01 3.134785371670749665e-01 1.300000000000000044e-01
2.280000000000000071e+01 3.347683860194021199e-01 3.181017106176461384e-01 4.940516149739729856e-01 3.134785371670749665e-01 1.300000000000000044e-01
2.290000000000000213e+01 3.359163462276338330e-01 3.197330422332047006e-01 4.946473603157807708e-01 3.167511695710982789e-01 1.300000000000000044e-01
2.300000000000000000e+01 3.359163462276338330e-01 3.197330422332047006e-01 4.946473603157807708e-01 3.167511695710982789e-01 1.300000000000000044e-01
2.310000000000000142e+01 3.371864023120390019e-01 3.214513594975031419e-01 4.952630817352240422e-01 3.197810758752075988e-01 1.300000000000000044e-01
2.320000000000000284e+01 3.371864023120390019e-01 3.214513594975031419e-01 4.952630817352240422e-01 3.197810758752075988e-01 1.300000000000000044e-01
2.330000000000000071e+01 3.385698712947966538e-01 3.232519153684008106e-01 4.959010624407483858e-01 3.225786164319554006e-01 1.300000000000000044e-01
2.340000000000000213e+01 3.385698712947966538e-01 3.232519153684008106e-01 4.959010624407483858e-01 3.225786164319554006e-01 1.300000000000000044e-01
2.350000000000000000e+01 3.400584894077859355e-01 3.251301802991747869e-01 4.965634226873117951e-01 3.251536727678466243e-01 1.300000000000000044e-01
2.360000000000000142e+01 3.400584894077859355e-01 3.251301802991747869e-01 4.965634226873117951e-01 3.251536727678466243e-01 1.300000000000000044e-01
2.370000000000000284e+01 3.416443597028537282e-01 3.270818208228200019e-01 4.972521281956515660e-01 3.275157138312032590e-01 1.300000000000000044e-01
2.380000000000000071e+01 3.416443597028537282e-01 3.270818208228200019e-01 4.972521281956515660e-01 3.275157138312032590e-01 1.300000000000000044e-01
2.390000000000000213e+01 3.433199073851327388e-01 3.291026813355227287e-01 4.979689976476167068e-01 3.296738522898582380e-01 1.300000000000000044e-01
2.400000000000000000e+01 3.433199073851327388e-01 3.291026813355227287e-01 4.979689976476167068e-01 3.296738522898582380e-01 1.300000000000000044e-01
2.410000000000000142e+01 3.450778418318335428e-01 3.311887686702763567e-01 4.987157093757484394e-01 3.316368921982522644e-01 1.300000000000000044e-01
2.420000000000000284e+01 3.450778418318335428e-01 3.311887686702763567e-01 4.987157093757484394e-01 3.316368921982522644e-01 1.300000000000000044e-01
2.430000000000000071e+01 3.469111244265881688e-01 3.333362391099324307e-01 4.994938073498429998e-01 3.334133691442902614e-01 1.300000000000000044e-01
2.440000000000000213e+01 3.469111244265881688e-01 3.333362391099324307e-01 4.994938073498429998e-01 3.334133691442902614e-01 1.300000000000000044e-01
2.450000000000000000e+01 3.488129414746235502e-01 3.355413875366302090e-01 5.003047065502688184e-01 3.350115838174857474e-01 1.300000000000000044e-01
2.460000000000000142e+01 3.488129414746235502e-01 3.355413875366302090e-01 5.003047065502688184e-01 3.350115838174857474e-01 1.300000000000000044e-01
2.470000000000000284e+01 3.507766815733961430e-01 3.378006384536285100e-01 5.011496978068498143e-01 3.364396298032839017e-01 1.300000000000000044e-01
2.480000000000000071e+01 3.507766815733961430e-01 3.378006384536285100e-01 5.011496978068498143e-01 3.364396298032839017e-01 1.300000000000000044e-01
2.490000000000000213e+01 3.527959169019956320e-01 3.401105386477503156e-01 5.020299521728198711e-01 3.377054162975777207e-01 1.300000000000000044e-01
2.500000000000000000e+01 3.527959169019956320e-01 3.401105386477503156e-01 5.020299521728198711e-01 3.377054162975777207e-01 5.000000000000000278e-02
2.510000000000000142e+01 3.548643879647076504e-01 3.424677512872861262e-01 5.029465248953851608e-01 3.308166863452244311e-01 5.000000000000000278e-02
2.520000000000000284e+01 3.548643879647076504e-01 3.424677512872861262e-01 5.029465248953851608e-01 3.308166863452244311e-01 5.000000000000000278e-02
2.530000000000000071e+01 3.566593595100387981e-01 3.446647122375702810e-01 5.039003590375698005e-01 3.243020020403893922e-01 5.000000000000000278e-02
2.540000000000000213e+01 3.566593595100387981e-01 3.446647122375702810e-01 5.039003590375698005e-01 3.243020020403893922e-01 5.000000000000000278e-02
2.550000000000000000e+01 3.581867853946335556e-01 3.467069542446925556e-01 5.048863070830933442e-01 3.181554312768505866e-01 5.000000000000000278e-02
2.560000000000000142e+01 3.581867853946335556e-01 3.467069542446925556e-01 5.048863070830933442e-01 3.181554312768505866e-01 5.000000000000000278e-02
2.570000000000000284e+01 3.594537492967389003e-01 3.486004052589602442e-01 5.058993330670766841e-01 3.123694658758041642e-01 5.000000000000000278e-02
2.580000000000000071e+01 3.594537492967389003e-01 3.486004052589602442e-01 5.058993330670766841e-01 3.123694658758041642e-01 5.000000000000000278e-02
2.590000000000000213e+01 3.604683188271891048e-01 3.503513058534295510e-01 5.069345292469017439e-01 3.069352284678437126e-01 5.000000000000000278e-02
2.600000000000000000e+01 3.604683188271891048e-01 3.503513058534295510e-01 5.069345292469017439e-01 3.069352284678437126e-01 5.000000000000000278e-02
2.610000000000000142e+01 3.612393985768150850e-01 3.519661307573963560e-01 5.079871309226275944e-01 3.018426782841366340e-01 5.000000000000000278e-02
2.620000000000000284e+01 3.612393985768150850e-01 3.519661307573963560e-01 5.079871309226275944e-01 3.018426782841366340e-01 5.000000000000000278e-02
2.630000000000000071e+01 3.617765852256117354e-01 3.534515154846886720e-01 5.090525293597228940e-01 2.970808118328900349e-01 5.000000000000000278e-02
2.640000000000000213e+01 3.617765852256117354e-01 3.534515154846886720e-01 5.090525293597228940e-01 2.970808118328900349e-01 5.000000000000000278e-02
2.650000000000000000e+01 3.620900274018064580e-01 3.548141887840591258e-01 5.101262828073895861e-01 2.926378550795072919e-01 5.000000000000000278e-02
2.660000000000000142e+01 3.620900274018064580e-01 3.548141887840591258e-01 5.101262828073895861e-01 2.926378550795072919e-01 5.000000000000000278e-02
2.670000000000000284e+01 3.621902925054310551e-01 3.560609113991546892e-01 5.112041256417512169e-01 2.885014444195989625e-01 5.000000000000000278e-02
2.680000000000000071e+01 3.621902925054310551e-01 3.560609113991546892e-01 5.112041256417512169e-01 2.885014444195989625e-01 5.000000000000000278e-02
2.690000000000000213e+01 3.620882422279123047e-01 3.571984214061012519e-01 5.122819756939929192e-01 2.846587943996098935e-01 5.000000000000000278e-02
2.700000000000000000e+01 3.620882422279123047e-01 3.571984214061012519e-01 5.122819756939929192e-01 2.846587943996098935e-01 5.000000000000000278e-02
2.710000000000000142e+01 3.617949180293510980e-01 3.582333862030001592e-01 5.133559398488560799e-01 2.810968507726050447e-01 5.000000000000000278e-02
2.720000000000000284e+01 3.617949180293510980e-01 3.582333862030001592e-01 5.133559398488560799e-01 2.810968507726050447e-01 5.000000000000000278e-02
2.730000000000000071e+01 3.613214373965824566e-01 3.591723610607214234e-01 5.144223180186652256e-01 2.778024280556820047e-01 5.000000000000000278e-02
2.740000000000000213e+01 3.613214373965824566e-01 3.591723610607214234e-01 5.144223180186652256e-01 2.778024280556820047e-01 5.000000000000000278e-02
2.750000000000000000e+01 3.606789013108516184e-01 3.600217540094596824e-01 5.154776056125015549e-01 2.747623312661648387e-01 5.000000000000000278e-02
2.760000000000000142e+01 3.606789013108516184e-01 3.600217540094596824e-01 5.154776056125015549e-01 2.747623312661648387e-01 5.000000000000000278e-02
2.770000000000000284e+01 3.598783130122687468e-01 3.607877967301542088e-01 5.165184946296305091e-01 2.719634619479657789e-01 5.000000000000000278e-02
2.780000000000000071e+01 3.598783130122687468e-01 3.607877967301542088e-01 5.165184946296305091e-01 2.719634619479657789e-01 5.000000000000000278e-02
2.790000000000000213e+01 3.589305078630988244e-01 3.614765210423573349e-01 5.175418735113501700e-01 2.693929089544468969e-01 5.000000000000000278e-02
2.800000000000000000e+01 3.589305078630988244e-01 3.614765210423573349e-01 5.175418735113501700e-01 2.693929089544468969e-01 5.000000000000000278e-02
2.810000000000000142e+01 3.578460938837939587e-01 3.620937405278872312e-01 5.185448258866661719e-01 2.670380247313091093e-01 5.000000000000000278e-02
2.820000000000000284e+01 3.578460938837939587e-01 3.620937405278872312e-01 5.185448258866661719e-01 2.670380247313091093e-01 5.000000000000000278e-02
2.830000000000000071e+01 3.566354023620610381e-01 3.626450367994734081e-01 5.195246283452420455e-01 2.648864880473426608e-01 5.000000000000000278e-02
2.840000000000000213e+01 3.566354023620610381e-01 3.626450367994734081e-01 5.195246283452420455e-01 2.648864880473426608e-01 5.000000000000000278e-02
2.850000000000000000e+01 3.553084478117255474e-01 3.631357499121932175e-01 5.204787473665611897e-01 2.629263542594409975e-01 5.000000000000000278e-02
2.860000000000000142e+01 3.553084478117255474e-01 3.631357499121932175e-01 5.204787473665611897e-01 2.629263542594409975e-01 5.000000000000000278e-02
2.870000000000000284e+01 3.538748964789444895e-01 3.635709724193659231e-01 5.214048355277651758e-01 2.611460942796164364e-01 5.000000000000000278e-02
2.880000000000000071e+01 3.538748964789444895e-01 3.635709724193659231e-01 5.214048355277651758e-01 2.611460942796164364e-01 5.000000000000000278e-02
2.890000000000000213e+01 3.523440425520010244e-01 3.639555465904294462e-01 5.223007271047573896e-01 2.595346234449698586e-01 5.000000000000000278e-02
2.900000000000000000e+01 3.523440425520010244e-01 3.639555465904294462e-01 5.223007271047573896e-01 2.595346234449698586e-01 5.000000000000000278e-02
2.910000000000000142e+01 3.507247912208603102e-01 3.642940643331467609e-01 5.231644331723629415e-01 2.580813214857336502e-01 5.000000000000000278e-02
2.920000000000000284e+01 3.507247912208603102e-01 3.642940643331467609e-01 5.231644331723629415e-01 2.580813214857336502e-01 5.000000000000000278e-02
2.930000000000000071e+01 3.490256477474828478e-01 3.645908693936033562e-01 5.239941363000306662e-01 2.567760447502225318e-01 5.000000000000000278e-02
2.940000000000000213e+01 3.490256477474828478e-01 3.645908693936033562e-01 5.239941363000306662e-01 2.567760447502225318e-01 5.000000000000000278e-02
2.950000000000000000e+01 3.472547117416476259e-01 3.648500614425660427e-01 5.247881849300954915e-01 2.556091317866187040e-01 5.000000000000000278e-02
2.960000000000000142e+01 3.472547117416476259e-01 3.648500614425660427e-01 5.247881849300954915e-01 2.556091317866187040e-01 5.000000000000000278e-02
2.970000000000000284e+01 3.454196758844528259e-01 3.650755016939802866e-01 5.255450875162654967e-01 2.545714033068354198e-01 5.000000000000000278e-02
2.980000000000000071e+01 3.454196758844528259e-01 3.650755016939802866e-01 5.255450875162654967e-01 2.545714033068354198e-01 5.000000000000000278e-02
2.990000000000000213e+01 3.435278283981947900e-01 3.652708197391491551e-01 5.262635064909549909e-01 2.536541574730794557e-01 5.000000000000000278e-02
3.000000000000000000e+01 3.435278283981947900e-01 3.652708197391491551e-01 5.262635064909549909e-01 2.536541574730794557e-01 5.000000000000000278e-02
3.010000000000000142e+01 3.415860586231787566e-01 3.654394213172878492e-01 5.269422521215281208e-01 2.528491613579568198e-01 5.000000000000000278e-02
3.020000000000000284e+01 3.415860586231787566e-01 3.654394213172878492e-01 5.269422521215281208e-01 2.528491613579568198e-01 5.000000000000000278e-02
3.030000000000000071e+01 3.396008651261266387e-01 3.655844967787932331e-01 5.275802763075226887e-01 2.521486393378571944e-01 5.000000000000000278e-02
3.040000000000000213e+01 3.396008651261266387e-01 3.655844967787932331e-01 5.275802763075226887e-01 2.521486393378571944e-01 5.000000000000000278e-02
3.050000000000000000e+01 3.375783658288202260e-01 3.657090300310970599e-01 5.281766663635844017e-01 2.515452590898333285e-01 5.000000000000000278e-02
3.060000000000000142e+01 3.375783658288202260e-01 3.657090300310970599e-01 5.281766663635844017e-01 2.515452590898333285e-01 5.000000000000000278e-02
3.070000000000000284e+01 3.355243097076622827e-01 3.658158077879767323e-01 5.287306388261587831e-01 2.510321157764283662e-01 5.000000000000000278e-02
3.080000000000000071e+01 3.355243097076622827e-01 3.658158077879767323e-01 5.287306388261587831e-01 2.510321157764283662e-01 5.000000000000000278e-02
3.090000000000000213e+01 3.334440896736606263e-01 3.659074289714601136e-01 5.292415333159885549e-01 2.506027149223820083e-01 5.000000000000000278e-02
3.100000000000000000e+01 3.334440896736606263e-01 3.659074289714601136e-01 5.292415333159885549e-01 2.506027149223820083e-01 5.000000000000000278e-02
3.110000000000000142e+01 3.313427562970933105e-01 3.659863141408917775e-01 5.297088064831179111e-01 2.502509544128241337e-01 5.000000000000000278e-02
3.120000000000000284e+01 3.313427562970933105e-01 3.659863141408917775e-01 5.297088064831179111e-01 2.502509544128241337e-01 5.000000000000000278e-02
3.130000000000000071e+01 3.292250320912807338e-01 3.660547148463486611e-01 5.301320260563867626e-01 2.499711059749558373e-01 5.000000000000000278e-02
3.140000000000000213e+01 3.292250320912807338e-01 3.660547148463486611e-01 5.301320260563867626e-01 2.499711059749558373e-01 5.000000000000000278e-02
3.150000000000000000e+01 3.270953261152430014e-01 3.661147228235037132e-01 5.305108650152693395e-01 2.497577964445010790e-01 5.000000000000000278e-02
3.160000000000000142e+01 3.270953261152430014e-01 3.661147228235037132e-01 5.305108650152693395e-01 2.497577964445010790e-01 5.000000000000000278e-02
3.170000000000000284e+01 3.249577486955277927e-01 3.661682789643791458e-01 5.308450958983260692e-01 2.496059890643130830e-01 5.000000000000000278e-02
3.180000000000000071e+01 3.249577486955277927e-01 3.661682789643791458e-01 5.308450958983260692e-01 2.496059890643130830e-01 5.000000000000000278e-02
3.190000000000000213e+01 3.228161261032848062e-01 3.662171820134044187e-01 5.311345852594362427e-01 2.495109650151701441e-01 5.000000000000000278e-02
3.200000000000000000e+01 3.228161261032848062e-01 3.662171820134044187e-01 5.311345852594362427e-01 2.495109650151701441e-01 5.000000000000000278e-02
3.210000000000000142e+01 3.206740150539723611e-01 3.662630969509888534e-01 5.313792882803378692e-01 2.494683053376193782e-01 5.000000000000000278e-02
3.220000000000000284e+01 3.206740150539723611e-01 3.662630969509888534e-01 5.313792882803378692e-01 2.494683053376193782e-01 5.000000000000000278e-02
3.230000000000000426e+01 3.185347169242147003e-01 3.663075630376589342e-01 5.315792435457353804e-01 2.494738733682492771e-01 5.000000000000000278e-02
3.239999999999999858e+01 3.185347169242147003e-01 3.663075630376589342e-01 5.315792435457353804e-01 2.494738733682492771e-01 5.000000000000000278e-02
3.250000000000000000e+01 3.164012916036315626e-01 3.663520015008979169e-01 5.317345679853323626e-01 2.495237977834909582e-01 5.000000000000000278e-02
3.260000000000000142e+01 3.164012916036315626e-01 3.663520015008979169e-01 5.317345679853323626e-01 2.495237977834909582e-01 5.000000000000000278e-02
3.270000000000000284e+01 3.142765709193016677e-01 3.663977228543710551e-01 5.318454519855408957e-01 2.496144563184426457e-01 5.000000000000000278e-02
3.280000000000000426e+01 3.142765709193016677e-01 3.663977228543710551e-01 5.318454519855408957e-01 2.496144563184426457e-01 5.000000000000000278e-02
3.289999999999999858e+01 3.121631715872641433e-01 3.664459338454111315e-01 5.319121546722807015e-01 2.497424602067632726e-01 5.000000000000000278e-02
3.300000000000000000e+01 3.121631715872641433e-01 3.664459338454111315e-01 5.319121546722807015e-01 2.497424602067632726e-01 5.000000000000000278e-02
3.310000000000000142e+01 3.100635076594631112e-01 3.664977440316589674e-01 5.319349993651666386e-01 2.499046393698938773e-01 5.000000000000000278e-02
3.320000000000000284e+01 3.100635076594631112e-01 3.664977440316589674e-01 5.319349993651666386e-01 2.499046393698938773e-01 5.000000000000000278e-02
3.330000000000000426e+01 3.079798024461412598e-01 3.665541719917613239e-01 5.319143692024683734e-01 2.500980283692816331e-01 5.000000000000000278e-02
3.339999999999999858e+01 3.079798024461412598e-01 3.665541719917613239e-01 5.319143692024683734e-01 2.500980283692816331e-01 5.000000000000000278e-02
3.350000000000000000e+01 3.059140999032007868e-01 3.666161511781750315e-01 5.318507029354729854e-01 2.503198531234597790e-01 5.000000000000000278e-02
3.360000000000000142e+01 3.059140999032007868e-01 3.666161511781750315e-01 5.318507029354729854e-01 2.503198531234597790e-01 5.000000000000000278e-02
3.370000000000000284e+01 3.038682754817630394e-01 3.666845354225397036e-01 5.317444908902724254e-01 2.505675183823953822e-01 5.000000000000000278e-02
3.380000000000000426e+01 3.038682754817630394e-01 3.666845354225397036e-01 5.317444908902724254e-01 2.505675183823953822e-01 5.000000000000000278e-02
3.389999999999999858e+01 3.018440464433307380e-01 3.667601041058810019e-01 5.315962710945025815e-01 2.508385959441031821e-01 5.000000000000000278e-02
3.400000000000000000e+01 3.018440464433307380e-01 3.667601041058810019e-01 5.315962710945025815e-01 2.508385959441031821e-01 5.000000000000000278e-02
3.410000000000000142e+01 2.998429816488222821e-01 3.668435670071898969e-01 5.314066255661686888e-01 2.511308135928204677e-01 5.000000000000000278e-02
3.420000000000000284e+01 2.998429816488222821e-01 3.668435670071898969e-01 5.314066255661686888e-01 2.511308135928204677e-01 5.000000000000000278e-02
3.430000000000000426e+01 2.978665108335097900e-01 3.669355688447852315e-01 5.311761767613801810e-01 2.514420447337764042e-01 5.000000000000000278e-02
3.439999999999999858e+01 2.978665108335097900e-01 3.669355688447852315e-01 5.311761767613801810e-01 2.514420447337764042e-01 5.000000000000000278e-02
3.450000000000000000e+01 2.959159333827330318e-01 3.670366935253775997e-01 5.309055841775729423e-01 2.517702986965223988e-01 5.000000000000000278e-02
3.460000000000000142e+01 2.959159333827330318e-01 3.670366935253775997e-01 5.309055841775729423e-01 2.517702986965223988e-01 5.000000000000000278e-02
3.470000000000000284e+01 2.939924266253339247e-01 3.671474681159808684e-01 5.305955411086131779e-01 2.521137116767157016e-01 5.000000000000000278e-02
3.480000000000000426e+01 2.939924266253339247e-01 3.671474681159808684e-01 5.305955411086131779e-01 2.521137116767157016e-01 5.000000000000000278e-02
3.489999999999999858e+01 2.920970536631975478e-01 3.672683665538211684e-01 5.302467715480341237e-01 2.524705382849805058e-01 5.000000000000000278e-02
3.500000000000000000e+01 2.920970536631975478e-01 3.672683665538211684e-01 5.302467715480341237e-01 2.524705382849805058e-01 5.000000000000000278e-02
3.510000000000000142e+01 2.902307707562118422e-01 3.673998131092143238e-01 5.298600272365554531e-01 2.528391436708594120e-01 5.000000000000000278e-02
3.520000000000000284e+01 2.902307707562118422e-01 3.673998131092143238e-01 5.298600272365554531e-01 2.528391436708594120e-01 5.000000000000000278e-02
3.530000000000000426e+01 2.883944342824664719e-01 3.675421856160666079e-01 5.294360848499647387e-01 2.532179961897822462e-01 5.000000000000000278e-02
3.539999999999999858e+01 2.883944342824664719e-01 3.675421856160666079e-01 5.294360848499647387e-01 2.532179961897822462e-01 5.000000000000000278e-02
3.550000000000000000e+01 2.865888072936830233e-01 3.676958184842298860e-01 5.289757433233929218e-01 2.536056605813089004e-01 5.000000000000000278e-02
3.560000000000000142e+01 2.865888072936830233e-01 3.676958184842298860e-01 5.289757433233929218e-01 2.536056605813089004e-01 5.000000000000000278e-02
3.570000000000000284e+01 2.848145656857818397e-01 3.678610055074411078e-01 5.284798213079930918e-01 2.540007916275485722e-01 5.000000000000000278e-02
3.580000000000000426e+01 2.848145656857818397e-01 3.678610055074411078e-01 5.284798213079930918e-01 2.540007916275485722e-01 5.000000000000000278e-02
3.589999999999999858e+01 2.830723040041928651e-01 3.680380024800189442e-01 5.279491547560209996e-01 2.544021282615566149e-01 5.000000000000000278e-02
3.600000000000000000e+01 2.830723040041928651e-01 3.680380024800189442e-01 5.279491547560209996e-01 2.544021282615566149e-01 5.000000000000000278e-02
3.610000000000000142e+01 2.813625409030672819e-01 3.682270296348965077e-01 5.273845946303246102e-01 2.548084880965803545e-01 5.000000000000000278e-02
3.620000000000000284e+01 2.813625409030672819e-01 3.682270296348965077e-01 5.273845946303246102e-01 2.548084880965803545e-01 5.000000000000000278e-02
3.630000000000000426e+01 2.796857242769765217e-01 3.684282739149522534e-01 5.267870047342646522e-01 2.552187623482315981e-01 5.000000000000000278e-02
3.639999999999999858e+01 2.796857242769765217e-01 3.684282739149522534e-01 5.267870047342646522e-01 2.552187623482315981e-01 5.000000000000000278e-02
3.650000000000000000e+01 2.780422360830347994e-01 3.686418910889780465e-01 5.261572596581152172e-01 2.556319111229460317e-01 5.000000000000000278e-02
3.660000000000000142e+01 2.780422360830347994e-01 3.686418910889780465e-01 5.261572596581152172e-01 2.556319111229460317e-01 5.000000000000000278e-02
3.670000000000000284e+01 2.764323968706714485e-01 3.688680077229972709e-01 5.254962428380300921e-01 2.560469590474276358e-01 5.000000000000000278e-02
3.680000000000000426e+01 2.764323968706714485e-01 3.688680077229972709e-01 5.254962428380300921e-01 2.560469590474276358e-01 5.000000000000000278e-02
3.689999999999999858e+01 2.748564700355345947e-01 3.691067230170286817e-01 5.248048447236974834e-01 2.564629912151358826e-01 5.000000000000000278e-02
3.700000000000000000e+01 2.748564700355345947e-01 3.691067230170286817e-01 5.248048447236974834e-01 2.564629912151358826e-01 5.000000000000000278e-02
3.710000000000000142e+01 2.733146658132466489e-01 3.693581105167897949e-01 5.240839610508556401e-01 2.568791494272270048e-01 5.000000000000000278e-02
3.720000000000000284e+01 2.733146658132466489e-01 3.693581105167897949e-01 5.240839610508556401e-01 2.568791494272270048e-01 5.000000000000000278e-02
3.730000000000000426e+01 2.718071450279632706e-01 3.696222197092461914e-01 5.233344912148900629e-01 2.572946287067058857e-01 5.000000000000000278e-02
3.739999999999999858e+01 2.718071450279632706e-01 3.696222197092461914e-01 5.233344912148900629e-01 2.572946287067058857e-01 5.000000000000000278e-02
3.750000000000000000e+01 2.703340226099294474e-01 3.698990775103521145e-01 5.225573367417917225e-01 2.577086740658492969e-01 5.000000000000000278e-02
3.760000000000000142e+01 2.703340226099294474e-01 3.698990775103521145e-01 5.225573367417917225e-01 2.577086740658492969e-01 5.000000000000000278e-02
3.770000000000000284e+01 2.688953708954765487e-01 3.701886896527841198e-01 5.217533998528097738e-01 2.581205775082351939e-01 5.000000000000000278e-02
3.780000000000000426e+01 2.688953708954765487e-01 3.701886896527841198e-01 5.217533998528097738e-01 2.581205775082351939e-01 5.000000000000000278e-02
3.789999999999999858e+01 2.674912227221798999e-01 3.704910419809568367e-01 5.209235821191987581e-01 2.585296752479288029e-01 5.000000000000000278e-02
3.800000000000000000e+01 2.674912227221798999e-01 3.704910419809568367e-01 5.209235821191987581e-01 2.585296752479288029e-01 5.000000000000000278e-02
3.810000000000000142e+01 2.661215743311933224e-01 3.708061016601187365e-01 5.200687832035207903e-01 2.589353451295482444e-01 5.000000000000000278e-02
3.820000000000000284e+01 2.661215743311933224e-01 3.708061016601187365e-01 5.200687832035207903e-01 2.589353451295482444e-01 5.000000000000000278e-02
3.830000000000000426e+01 2.647863880881023979e-01 3.711338183058622286e-01 5.191898996840357272e-01 2.593370042340424897e-01 5.000000000000000278e-02
3.840000000000000568e+01 2.647863880881023979e-01 3.711338183058622286e-01 5.191898996840357272e-01 2.593370042340424897e-01 5.000000000000000278e-02
3.850000000000000000e+01 2.634855950329934027e-01 3.714741250399452022e-01 5.182878239587737079e-01 2.597341066560703293e-01 5.000000000000000278e-02
3.860000000000000142e+01 2.634855950329934027e-01 3.714741250399452022e-01 5.182878239587737079e-01 2.597341066560703293e-01 5.000000000000000278e-02
