init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;336,5;103,3;400,9;1121;515;70,64;3130;31,31;474,2;709,9;38,15;107,6;458,3;28,72;248,5;39,64;NA;200,1;113,3;589,8;1723;201;573,8;404,7;1439;2350;NA;109;283;231,9;990,5;576,8;414,1;841,7;167,8;246,2;355,3;1971;24,35;939,8;490,4;876,6;1450;8809;1926;321,6;70,97;280,9;70,76;43,56;211,7;55,71;455,6;416,9;670,9;79,29;450,3;NA;NA;8107;NA;362;1,813E+04;38,52;147,2;1155;514,4;225,6;1,115E+04;1412;160,7;281,9;1022;2202;160,9;284,1;1404;3304;3246;3322;49,11;66,79;930;245,9;7484;618,3;1992;193,8;649,1;2655;212,8;2493;314,3;523,6;24,34;381,2;38,86;3756;50,42;1303;243,6
NA;311,1;822;835,5;679,7;582,4;1369;2257;3528;877,9;98,29;91,9;7564;42,64;389,9;1043;42,33;NA;248,8;4919;350,8;1065;37,9;31,77;125,5;421,7;706,4;NA;8217;3270;316,3;121,6;399,1;252,2;700;243,2;882,8;22,52;320,1;69,96;6828;98,88;648,7;312;207,8;200,9;377,3;40,91;330,5;2824;287,1;1547;1507;79,87;1988;45,07;901,7;41,44;NA;NA;4462;NA;191,9;3313;22,66;388,1;34,21;426,3;437,4;1014;180,4;340,5;62,87;355,9;1240;465,8;244;3270;162,2;827,8;795,2;132,3;125,1;567,2;4319;1308;762,5;378,5;55,79;354;3318;854,3;192,6;5022;823,9;3129;876,7;103,2;104,7;270,7;288,1;6213
NA;414,8;1969;42,22;1288;1211;763,8;1066;31,62;32,13;27,06;8585;1007;2027;6705;1217;1160;NA;181,1;405;2758;2969;451;583,5;307;312,6;6206;NA;8523;3936;698,3;938,8;439,5;92,31;868,9;29,66;38,68;6848;170,8;3122;2060;241,6;3352;897,5;241,2;191,1;1443;6023;148,2;368,2;585;1921;5690;42,23;310,4;54,47;829,6;1451;NA;NA;50,41;NA;332,1;598,3;407,1;72,57;6270;69,17;412,4;121,3;311,5;202,7;95,77;32,82;136,2;29,97;362,4;124,9;344,3;1,343E+04;506,9;25,14;610,7;40;4656;301,1;297;55,46;258,4;1003;261;4862;2219;360,2;171,2;1627;838,1;2474;216,3;155,4;173,4;819,5
NA;293,9;207,7;2666;3627;167;274,7;3064;55,97;147,4;5818;235,5;31,18;65,04;235,7;457,6;30,31;NA;887,2;3546;1,121E+04;1151;2332;542,6;1759;448,8;120,6;NA;353,5;31,3;2583;6130;2244;95,39;1963;372,2;100,1;431;41,73;87,57;108,2;1,698E+04;389,1;206,8;868,3;2292;107;195;3518;326,2;544,7;214,9;806,4;1,73E+04;1939;33,6;1389;2724;NA;NA;1315;NA;1501;38,2;2936;338;29,82;436,4;771,2;379,2;413,4;1466;1,02E+04;391,8;1,809E+04;64,63;67,9;1125;4677;222,5;2471;214,4;205,9;25,88;4177;457,6;108,1;1128;1479;1065;44,32;60,06;349;338,4;659,2;302,8;1056;1762;281,6;59,21;65,34;52,96
NA;508,1;1918;1476;357,2;555,2;1306;4956;1200;1067;324,9;3275;403,1;8056;216;4428;36,75;NA;282,1;173,6;1660;96,64;1161;7838;327;1744;319,7;NA;296,9;788,7;239,1;447,2;807,5;69,14;1346;1160;1181;717,7;385,5;693,5;5487;69,77;709,6;8852;44,45;795,2;577;160;323,4;459,6;484,8;179,5;304,4;759,2;1078;43,27;381,1;1,873E+04;NA;NA;6294;NA;39,98;113,7;2916;1107;219,8;2958;1395;211,7;1,488E+04;500,9;392,4;555,4;32,02;392,9;186,7;1248;23,2;143,5;4125;136,8;730,8;5383;121,5;365,5;894,3;76,81;641,7;483,6;6913;356,1;35,56;346,7;3598;552,6;246,3;50,07;130,4;78,39;3365;39,51
NA;1796;239,2;150,9;644,5;4283;1,123E+04;4135;327,6;1600;2674;3207;267,4;844,6;4824;82,48;918,4;NA;4440;353,5;1574;167,9;2896;956,9;515,8;48,24;9119;NA;173;2367;3533;330,3;960,8;1,681E+04;2744;190,5;3798;2931;172,3;42,87;191,9;1787;2075;3980;286,6;2255;355,5;101,7;37,52;66,04;1626;615;1023;6158;4700;57,43;558,4;35,02;NA;NA;254,4;NA;6069;413,8;4402;388,6;314;46,28;836,7;498,8;701,6;26,93;88,42;183,4;41,04;59,48;265,1;901,2;398,9;31,34;419,9;406,1;71,98;8348;178,7;351,3;579,2;1221;4267;716;469,7;665,4;523,9;377,3;781,9;4957;190,4;75,78;378,2;791,5;1941;32,09
NA;220,8;1040;134,6;209,4;329,7;329;868,1;165,6;644,9;36,68;3747;5444;394,1;1755;1,536E+04;386,1;NA;1173;5619;991,1;35,97;3642;2457;963,9;1049;1312;NA;29,87;3885;373,1;818,1;733,9;4366;152,4;4559;195,1;121;130,7;179,3;925,5;425,9;45,04;2757;127;529,5;786,2;1120;53,57;884;942,1;317,3;705,7;4898;1685;52,47;1767;1131;NA;NA;761,6;NA;1786;524,6;259,9;350,9;716,1;1439;2987;195,9;72,02;279,8;155,4;38,13;2066;33,99;1011;185,4;2899;420,2;501,7;569,4;23,6;2110;631,8;1725;43,89;1102;83,6;551,1;354,1;235,3;290,6;918,9;544,6;407,9;6943;30,21;305,3;750,1;970,7;718,4
NA;187,2;7754;44,6;1875;367,9;83;441,1;1050;1855;160,9;289,8;261,2;3270;3731;359,4;25,62;NA;984,8;1150;4415;486,2;949,1;840,9;59,71;1567;2289;NA;69,82;378,4;93,1;45,78;2624;2836;50,15;138,3;26,72;485,9;8418;7839;4479;66,33;46,64;26,91;1952;206,6;783,9;426,6;1141;112,4;391,9;956;358,1;24,7;844,1;32,96;1161;6462;NA;NA;3837;NA;4607;1,28E+04;920,5;800;159;464,9;132,3;3558;9365;534;43,02;1161;53,22;84,4;237,8;2539;5314;579,9;7315;643,9;580,8;2206;510,4;278,4;193,7;1267;796,9;800,8;51,34;1730;560,5;23,46;1758;3002;3673;33,32;713,8;3125;39,48;8051
NA;3352;123,1;39,57;395,2;50,39;6147;1284;261,2;360,6;63,25;54,86;2890;5355;193,6;195,8;630,8;NA;391,8;2476;1281;738,7;258,6;75,62;561,9;300,8;24,24;NA;805,3;964,4;165,8;585;344,7;2308;366;39,42;1680;51,96;187;2703;289,1;33,26;5275;815,8;2124;1552;1359;29,14;27,53;1310;248,5;37,27;112,4;931,9;369,6;60,36;158,3;8678;NA;NA;665,9;NA;159,8;211,7;2402;1472;913;3474;384,8;5005;608,5;213;141,4;64,65;791;71,75;3256;25,99;1334;1459;362,9;199,6;99,66;1048;4950;595,1;421,6;2444;386,1;1089;230,1;143,7;1246;752,8;254,1;3558;2500;612,8;108;229,3;3731;21,56
NA;178,9;726,5;222,8;4924;632,4;706;355,6;597,5;192,1;2799;2884;60,21;258,5;196,8;564,1;289,7;NA;1464;1218;982,6;2038;33,66;168;4803;507,3;173,2;NA;352,9;36,29;1416;169,5;285,2;507,6;663,3;2117;3573;310;21,57;872,4;30,12;28,98;26,54;842,7;388,8;124,6;206,7;127,3;165,7;217,9;306,1;1828;3772;1874;503,6;63,58;50,86;403,7;NA;NA;311,6;NA;499,9;121,6;1079;159,9;145,6;43,52;403,1;3493;1112;800,8;3151;4852;205,1;43,55;1549;5924;1027;222;1226;712,9;3312;1327;167,2;2541;868;243,2;367,8;160,2;376,5;560,8;457,6;219,3;221,2;2051;58,14;2128;331,9;74,4;2634;912,4
NA;931,6;1358;2831;50,45;236,1;490,1;1787;1662;395,6;626;51,43;1,353E+04;1,222E+04;925,2;1451;398,4;NA;1280;40,88;864,9;301,5;65,13;832,6;719;824,4;7060;NA;1934;2279;31,56;344,3;203,3;327,4;257,5;33,21;31,99;53,66;237,7;207,7;606,3;49,92;67,61;751,9;9277;5606;416,7;284,5;149,8;1442;850,2;251,5;238,4;3115;574,9;30,96;78,71;4676;NA;NA;214,5;NA;374,4;378,4;120,9;60,14;193,5;186,7;905,4;164,3;1853;4982;658,2;52,57;2437;65,04;266;296,4;3835;702,7;1510;249,1;883,8;586,1;1227;37,35;356,5;237,4;4700;87,93;44,79;401,1;278;622,3;519,4;323,7;203,1;398,7;29,4;195,7;1788;95,21
NA;1662;657,8;519,6;3399;699,1;7044;316,4;699,7;697,6;106,4;3908;102,1;166,8;168,8;1358;802,8;NA;1027;6602;455,2;3034;768,6;178,5;436;1,168E+04;884,5;NA;7452;376,9;7190;2462;965,5;31,5;1061;40,01;478,8;493,3;6726;192,9;451,9;64,32;57,67;1450;262,7;974,7;497,5;61,85;511,1;229,4;472,7;717;692,1;747,9;2824;83,18;1452;584;NA;NA;123,7;NA;716,3;1142;4821;99,49;216,2;367,7;3636;3052;1261;46,75;663,1;1643;1020;125,5;822,1;156,3;138,4;37,32;1198;898,2;1416;947,5;41,9;2135;320,4;541,2;295,8;46,88;578,8;581,7;75,05;171,2;781,6;3174;148,6;39,16;147,5;2204;142,9;5951
NA;786,3;517,9;558,1;577,4;702,1;309,6;107,4;145,9;312,5;28,3;1371;486,9;29,79;1,45E+04;142;74,48;NA;408,1;1,052E+04;33,95;1906;593,4;2103;137,7;890,4;40,81;NA;161,8;301,8;407,9;425,9;365,7;392;3703;186,7;31,58;1,626E+04;55,76;47,65;916;1645;9207;3012;422,3;384,4;335,5;245,4;104,2;138,4;40,2;341,6;1028;4496;1023;263,2;1320;54,19;NA;NA;1,718E+04;NA;5163;1030;1656;1,73E+04;507,1;80,88;171,5;44,19;409,9;1170;25,75;1,556E+04;66,26;24,6;470,1;4615;36,24;2083;69,21;892,6;1874;50,3;916;827,7;1048;735,1;276,1;6888;2974;382,1;932,8;295,6;193,7;375,5;130,5;104,6;535,4;520,3;990,1;1,993E+04
NA;331,4;1141;175,1;9156;561,3;2936;5461;245,2;990,8;632;388;276,8;316,4;9017;781,9;211,8;NA;755,9;76,46;38,81;1956;24;496,4;297,6;995,7;5133;NA;906,2;885,3;456,6;117,3;238,4;743,2;1012;26,84;817,6;561;49,94;153,6;2107;845,2;300,6;379,2;184,9;200,3;63,61;2309;562,9;174,7;655,2;422,1;579,3;187,8;2150;720,1;608,7;2117;NA;NA;26,21;NA;998,3;1,261E+04;363,5;43,42;315,4;466,2;180,6;567,3;279,3;46,69;66,75;292,8;210,6;74,36;88,71;871,2;195,3;166,3;5821;314,7;3166;541,2;1321;624,9;454,4;351,1;306;113,3;1,496E+04;1021;279,6;2749;396,4;140,5;224,9;1289;1550;295,6;447,9;37,81
NA;437;477,4;5304;242,8;1907;475,1;335,5;528,3;945,3;1362;2952;1212;2278;113,4;244,2;58,84;NA;105,4;49,25;477;32,26;44,65;814,6;130,4;1550;37,97;NA;92,11;33,75;540,5;3036;120;1848;797,7;31,21;30,57;56,55;147,2;307,8;1583;1373;61,1;107,7;426,9;198;4431;877,6;1642;184,5;811,4;359,5;1205;25,96;687,9;156,3;113,5;179,2;NA;NA;99,09;NA;5739;2957;188,9;230,1;1390;162,6;126,1;164,2;66,81;189,5;141,3;1882;156,4;32,35;813,1;379,5;1484;90,46;1162;42,06;3769;340,4;486,9;61,69;35,39;2749;42,59;615,9;1358;842,2;605,6;309,3;433,1;1425;2324;101;2275;6902;762,5;488
NA;636,8;87,92;32,91;131,5;419,8;116,4;258,1;357,1;373,6;288;6254;92,57;1071;1045;309,3;1,128E+04;NA;817;141,4;1179;171,7;299,9;1236;1051;226,3;228,9;NA;152,3;746,7;213,5;668;841,3;45,71;2180;1,935E+04;2117;9707;59,12;33,98;187,4;93,12;187;59,5;2059;251,8;647,6;38,55;2469;113,8;586,1;200,7;309;242,7;236,2;31,27;106,8;47,73;NA;NA;8678;NA;211,3;32,85;3422;694,9;731,7;275,5;1511;1790;48,94;42,36;191;41,12;792,9;7034;1811;1210;182,1;87,67;51,12;496,1;478,1;1077;713,1;314,4;586,9;585,5;5910;1338;36,55;493,5;8521;62,14;209,4;780,8;303,8;77,77;27,77;1575;33,73;5208
NA;434,6;3655;290,9;1756;392,3;60,63;189,3;1267;292,9;48,05;35,43;147,1;166,5;231,8;735,4;301,2;NA;115,1;201,7;643,9;351,5;522,6;700,2;1007;1279;2655;NA;1997;266,9;1041;551,3;338,1;2774;1926;753;165,1;87,93;60,3;49,45;1895;106,4;265;42,44;736,7;1001;1313;731,2;791,2;459,7;146,2;413,5;430,8;43,56;1105;1460;6214;265;NA;NA;34,9;NA;1321;5736;263,8;122,5;117,5;2190;599,4;41,2;2974;42,82;4987;39,9;181,7;742,7;196,4;30,5;43,26;1004;549;395,6;3499;48,48;631;451,3;329,8;328,8;341,9;20,98;141,7;497,9;657,4;511,7;172,2;96,98;2927;951,5;2710;706,7;78;1949
NA;399,3;70,6;170,1;119,6;636,6;4315;668,2;483,7;1,188E+04;592,1;1388;242,1;80,07;2800;542,7;8203;NA;49,26;422,7;102,2;471,2;477,5;142,6;204,1;197;2218;NA;326,2;1,696E+04;421,5;26,9;622,1;68,43;122,1;325,8;194,8;167,2;36,75;210;141,2;44,73;7312;53,74;1759;310,5;197;110,4;529,2;188,7;65,25;474;1919;5034;703,3;58;3950;4042;NA;NA;1783;NA;8018;370,3;1462;436,6;7238;303,7;266,7;124,3;176;1615;330,8;1294;571,1;68,18;128,1;279,6;380,8;83,48;312;39,99;702;110,9;21,76;601,9;4992;3903;4128;5887;353,2;2738;927,3;490,6;2053;2744;30,56;178,7;359,4;5886;287,9;4419
NA;460,8;37,6;315,3;827,9;947,9;221,4;279,2;1445;1797;4803;107,5;431,7;4891;1594;407,3;268,5;NA;690;63,44;158,5;292,2;146,8;147,4;271,3;413,3;408,2;NA;8089;26,24;138,6;997,2;534,3;30,61;107;444;9855;246,8;30,81;1885;34,99;2067;164,8;113,8;1375;704,3;185,3;1441;425,7;1508;3501;448,8;56,87;1768;110,3;77,65;1775;1744;NA;NA;8387;NA;43,13;1797;88,57;263,3;731,3;277;1,673E+04;1310;38;795;75,76;275,9;626,9;2,065E+04;1864;418,7;136,9;457;296,5;826,6;282,8;4287;2223;243,3;31,32;22,95;291,4;1560;706,3;1042;1535;997,5;2033;438,4;1029;816,3;1,135E+04;338,3;220,8;41,65
NA;584,5;257,4;723,3;98,85;877,2;981;1822;739,8;207,7;26;3458;970,4;6089;2231;389;1031;NA;5549;30,49;1569;1411;367,9;1262;838,2;511,7;157,7;NA;119,2;2022;498,9;38,31;342;156,9;3111;4953;3153;271,2;5538;320,5;1942;326,4;1961;2851;626,3;266,4;124,1;409,2;4169;1554;417,7;23,57;NA;5115;863,6;83,23;915,8;960,4;NA;NA;140,9;NA;8691;1,091E+04;104,4;358,3;3897;33,59;1535;386,8;116,8;30,15;1,207E+04;1525;1226;894,9;3371;3555;22,02;5976;303,3;3236;1244;903,9;258,5;713,9;6216;5630;1386;499,9;85,75;152,4;700,3;1527;310,1;129,7;95,38;539,7;818;32,95;135;9908
NA;294,9;389,3;221,3;615,4;297,4;5511;1730;1,394E+04;235;502,3;680,8;1,218E+04;33,09;521,1;422,9;281,1;NA;1,084E+04;115,8;604,2;1314;58,2;7202;553,5;372,7;44,66;NA;NA;2875;350,3;1449;155,6;132,2;4030;6552;61,35;264,5;338,4;75,12;3150;73,09;2418;3750;43,21;31,4;357,2;2303;2553;5563;369;296,6;NA;307,9;4771;205,5;4708;737,4;NA;NA;858,4;NA;8419;415,3;62,41;204,7;6240;510,4;140,9;41,41;152,2;966,2;39,98;545,3;60,74;2062;1320;442,4;35,42;1849;646,5;1600;1455;1937;230,6;43,43;2259;136,9;687,9;465,5;1475;4954;47,49;994,2;213,3;369,4;66,11;262;531,4;1211;756,4;358,8
NA;679;1517;94,78;5310;211,9;243,1;657,7;1731;259,7;74,56;49,82;65,63;1528;547,4;36,78;5153;NA;5043;2860;3949;61,61;185,6;3187;1721;243,4;281;NA;NA;325,8;602,9;5170;3588;3292;1056;275,6;31,76;1223;1370;2032;59,67;4295;1108;1306;993,6;886,6;175;3204;29,45;322,4;72,04;492,1;NA;171,8;3915;253,2;666,3;164,9;NA;NA;539,3;NA;470,5;53,6;48,05;207,6;578,2;230,2;1911;1571;425,2;2319;401,1;561;840,3;69,32;609,4;67,9;1,7E+04;4218;45,15;165,3;928,6;3221;388,1;5031;900,4;919,7;404,4;142,6;178,8;353,8;1102;236,9;174,8;285,3;1181;195,2;1409;120,8;1830;569,1
NA;265,5;287,2;2602;378;1228;6585;2632;237,3;4216;2777;477,5;422,5;893,4;1,171E+04;3614;1,215E+04;NA;185,2;42,78;1345;512,7;3235;2843;981,9;178,2;408,9;NA;NA;64,42;294;1644;4999;1540;2928;221,8;2869;138,5;55,67;3013;383,1;194,5;3324;107,4;128,5;8019;113,1;169,1;261,4;744,8;198,8;327,9;NA;583;174,1;2676;33,37;1203;NA;NA;159,8;NA;8903;1269;257,2;149,6;30,5;182,9;845,6;2893;2809;958,4;1029;1023;1997;265,2;881,3;494,8;35,15;38,58;866,2;327,8;341,7;6914;460,1;80,44;1513;4653;5097;4664;186,9;314,6;142,6;754,8;207,4;175,2;3908;175,8;369,5;713,7;31,81;4324
NA;4237;559;1156;2526;309,1;3789;330,1;172,6;2034;642,9;187,9;2089;2168;165,8;67,24;259,2;NA;6306;250,3;363;272,5;317,8;4146;466,5;2964;1930;NA;NA;129,6;114,2;2204;345,1;4964;702,6;4483;320,5;8278;238,6;1673;67,18;2655;59,88;173,7;950,9;1515;990,4;669,4;277,8;323,3;25,67;1807;NA;8447;44,63;1322;3788;4543;NA;NA;3654;NA;1293;3036;84,9;34,13;272,7;97,35;289,7;921,6;1727;4486;974;282,1;45,18;206;261,2;285;70,15;279,1;1054;1267;3244;1546;3289;491,6;575,2;261,7;73,44;2562;307,2;430,5;4346;282,5;2763;757;8044;2452;39,05;1990;4251;48,72
NA;478,8;785,4;333,6;1895;207,4;352,4;224,9;1122;61,5;1033;401,8;6166;828,2;2690;140,1;587,2;NA;2019;48,02;47,35;643,3;955,2;341,7;1152;367,8;3707;NA;NA;280,3;688,7;213,2;84,13;52,3;47,69;304;496,7;38,88;4027;349;408,8;135,9;182,3;65,65;6267;64,94;414,1;283,2;3358;192,3;1265;187,7;NA;107,8;25,75;495,3;4542;51,15;NA;NA;362,9;NA;431,2;1602;109,5;161,4;3394;711,1;2001;461,9;3810;168,5;89,09;86,85;44,11;196,6;176;393,9;50,4;2242;853,3;912;2071;788,7;426,3;404,9;104,6;791,4;661,1;175,3;771;303,8;227,5;289,5;801,6;71,24;538,8;46,22;301,7;3773;845,4;44,69
NA;681,9;351,9;463,9;654,5;337,2;6179;6887;1671;4330;277,5;52,55;1116;780,4;416,5;51,15;1,638E+04;NA;546,1;485,1;649,5;225,4;105,6;248,7;1,22E+04;33,84;235,3;NA;NA;41,48;291,6;630,7;32,07;4847;1806;398,5;366,3;628,9;122;32,87;5024;267,9;74,59;34,67;61,65;1256;217,1;53,03;4297;341,5;3417;461,3;NA;1071;1690;307;170,5;562,3;NA;NA;223,8;NA;3191;2701;2422;395,2;504,4;292,2;460,6;34,99;1812;1350;77,08;621;2132;1938;148,4;118,5;410,2;314,9;539,7;54,2;283,6;1799;124,4;42,37;1704;177,7;1802;3320;710;365,1;5024;232,1;229;145,3;68,89;240,2;281,8;3864;90,58;166,1
NA;325,3;385,9;420,5;1032;1371;781,8;330,8;290,4;426,6;444;291,5;400,9;445,4;1,655E+04;158,3;312,8;NA;5766;30,42;3775;737,1;6681;312,4;270,4;195,7;1284;NA;NA;1,171E+04;888,6;6486;245,3;59,53;208,2;748;116,5;21,67;3058;138,5;568,4;1,575E+04;1,516E+04;333,3;201,2;244,1;2806;165;70,06;398,9;138,3;4214;NA;2039;1050;55,49;623;410,4;NA;NA;681,4;NA;115,3;93,74;123,5;1,475E+04;117,6;3091;186,4;135,1;409,4;357,4;746,8;438,7;266,2;156;1633;331,7;43,22;63,86;135,1;218,2;589,7;309,8;224,4;50,22;29,09;855,9;323,9;688,7;516;419,5;7399;947;49,33;186,4;552;1176;917,9;161,3;61,39;8121
NA;1210;404,5;821,9;114,7;596,3;727;489,9;835,5;263,9;2935;1216;5470;437,2;2322;1,849E+04;2935;NA;1444;231,5;28,85;4550;35,65;1842;583,9;52,37;55,15;NA;NA;743,8;474,5;299,6;654,6;38,65;143,6;8777;2705;31,73;564;801,3;1456;53,02;383;1180;2863;747,6;64,89;367,2;1224;67,85;235,1;187;NA;46,85;255,2;153,1;2273;524,5;NA;NA;5565;NA;1752;9495;45,48;1695;156,6;2309;210,3;4071;251,5;69,76;7388;653,3;176,1;68,53;4557;332,8;1774;465;2979;1199;3923;116,2;429,7;2899;37,89;306,8;738,5;442,8;68,68;1432;273,3;2826;1078;723,1;121,7;444,5;28,88;830,4;489;306,7
NA;801,7;7510;363,4;1689;121,9;563,6;1133;452,8;39,62;35,54;483;163,6;1008;50,82;215,1;636,5;NA;1155;327,9;766,2;508,3;1379;1602;1898;368,4;337,8;NA;NA;1192;216,4;71,59;186;2316;25,5;234;157,1;837,4;321,7;313,2;229,5;26,99;2162;2114;508,3;712,3;2571;227,3;205,7;453,6;1491;107;NA;656,8;32,45;939,4;1387;49,37;NA;NA;388,6;NA;28,27;1388;1535;97,83;3413;827,4;480,5;37,57;387,6;732,5;3375;453,8;272,2;55,14;236;3038;263,9;321,3;1053;391,8;1293;562,3;1,147E+04;454,6;81,28;825,4;482,6;6970;172,9;1223;517,3;190,8;49,39;371,1;49,1;463,3;80,81;462,9;80,33;5352
NA;394;311,3;1412;731,5;481,7;1909;1057;315,4;3214;37,69;459,5;182,5;2460;477,7;270,4;64,96;NA;1286;1513;752;221,6;5251;4651;6768;699,9;45,47;NA;NA;452,3;36,86;330,5;1988;2909;286,6;189;2879;121,1;1094;1836;71,77;1,551E+04;117,1;532,6;794,8;276,6;32,89;555,5;1227;594,7;1941;165,7;NA;1538;296,2;1930;3617;35,61;NA;NA;71,06;NA;1532;216,3;258,9;333,6;404,8;578,7;531,2;668,3;388,4;274;1300;35,34;189,6;29,65;281,6;94,14;3937;1210;46,04;716,1;2752;4421;984,7;211,7;227,6;274,1;461,4;192;177,5;356,6;1046;39,27;2307;215,6;70,62;4291;2079;73,1;4783;2848
NA;2176;391,7;404,6;188,4;597,2;205,7;549,8;42,17;1035;9726;3585;194,4;4165;184,3;1,595E+04;21,97;NA;790;1,603E+04;20,75;1293;281,8;7214;186,9;1020;441,7;NA;NA;1658;6672;4398;427,6;6143;39,6;238,3;24,29;25,4;29,19;180,7;1111;39,65;48,18;1163;41,24;203,5;4399;302,1;1842;320,5;1209;4259;NA;346,1;2415;976;37,79;510,4;NA;NA;788,1;NA;200,7;44,3;530,1;404,5;1010;1,509E+04;360;360,2;327,3;198,8;53,76;1147;585,8;93,71;482,5;965,3;335,8;4848;52,15;360,2;732,9;445,8;1491;2026;154,3;132,8;1315;275,7;1210;241,1;662,4;391,9;1318;33,71;37,23;32,55;78,97;325,5;82,16;1,435E+04
NA;249;185,1;452,3;649,3;463,8;25,19;492,1;179;1,89E+04;855,5;94,43;486,3;500,5;1200;245,2;1,24E+04;NA;863,9;139,6;31,06;1068;270,1;87,87;5862;798,9;6533;NA;NA;1974;48,28;2165;115,4;202,6;2244;44,56;715,2;2111;45,01;215,1;28,63;9051;26,28;22,42;1319;1,675E+04;3550;3073;27,52;2403;1840;2906;NA;372,3;2137;1627;217;31,84;NA;NA;80,44;NA;830,9;1192;124,8;452,6;520,7;554,1;1755;107,2;2705;1379;1011;56,91;4070;2584;60,67;28,74;8989;2427;279,4;617,9;2361;812,1;1689;37,61;674,3;665,6;147,7;1255;1067;407,4;2445;540,4;283;1,102E+04;25,66;828,3;214,6;547,5;102,1;185,7
NA;203,7;6471;394,8;308,3;631,5;529,8;4454;248,2;3238;675;8462;734,2;266,5;89,18;307;954,4;NA;2417;304,8;192,6;428,1;2406;7158;364,7;1124;460,7;NA;NA;29,51;788,8;5531;799,6;27,68;54,72;968,5;374,9;3913;41,1;540,7;394,6;1415;884,1;2041;1183;149,4;4972;936,8;6934;341;33,83;1784;NA;231,1;984;393,4;386,4;401,5;NA;NA;987,9;NA;4742;774,6;4662;528,4;2713;1,588E+04;929,2;41,08;203,7;652,6;908;96,87;843,9;26,76;741,5;2633;110,2;1034;445;98,81;392,7;586,1;136,7;35,25;461,9;1304;164,5;1437;299;4157;342,6;769,4;268,8;360,5;3113;500;27,38;886,2;94,45;4131
NA;700,6;48,15;73,54;1476;2468;118,1;694;158;5145;1465;179,8;1305;586,3;191,9;262,7;1126;NA;1951;4267;88,04;5837;341,5;774;1144;641,2;2882;NA;NA;225,1;382,9;2279;464,1;524,9;870;964,5;4908;248,3;57,51;45,69;124,2;223,9;319,5;265;453,9;4260;186,4;88,17;81,63;409,3;793,9;508,3;NA;5726;422,3;507,3;976;281,8;NA;NA;308,1;NA;767,6;575,9;512,3;150,1;844;39,39;2129;45,67;504,3;3663;3161;1468;609,3;3734;704,8;498,3;5202;178,7;874;384,9;264,4;913,7;1879;972,9;586,1;608,3;234,4;220,1;1938;433,8;666,8;226,6;206,1;1002;180,2;562,8;2,228E+04;96,24;158,7;2644
NA;1552;1500;877,4;33,47;253,2;7332;344,5;910,3;691,8;59,19;63,41;641,3;35,27;1707;1198;211,9;NA;525,2;1310;1538;804,2;144,9;353,2;1123;29,97;22,83;NA;NA;1007;147,8;272,1;990,5;1625;24,84;34,34;1,651E+04;166,7;283,4;462,7;1114;413,5;1020;49,76;35,37;307,5;1295;88,81;2788;31,25;1389;845,6;NA;809,8;174,9;502,7;3009;21,78;NA;NA;612,9;NA;47,76;135,2;769,4;275;8544;1455;465,9;23,29;390,4;1,513E+04;422,3;328,3;1,703E+04;200,4;3296;302;607;7974;1674;37,49;367;616,6;5184;71,78;1831;863,6;4723;63,64;1718;320,4;1492;245,9;82,62;135,3;45,36;305;2730;48,72;4433;295,5
NA;489;582,5;605,3;588,7;181;355,3;NA;311,4;448,6;1969;1848;99,47;32,64;68,56;1478;1054;NA;187,1;129,6;630,9;55,58;267,9;221,5;577,1;79,36;741,3;NA;NA;3964;143,3;1376;50,61;112,8;52,45;39,54;47,37;81,73;1,215E+04;401,7;26,89;682,2;1097;53,37;447;73,83;31,27;308,3;863,8;22,01;2046;1410;NA;532,3;1230;321,3;381,9;185;NA;NA;2178;NA;408,3;542,4;2058;1453;3184;341,6;78,07;36,88;2093;113;88,97;23,73;240,4;61,74;737,3;422;1839;1606;291,1;153,9;434,8;3650;2727;296,7;187,9;59,95;1351;127,9;700,1;287,6;569,6;56,03;81,41;84,48;71,81;271,7;1,076E+04;353,1;1429;1,494E+04
