init;object;object.1;object.2;object.3;object.4;object.5;object.6;object.7;object.8;object.9;object.10;object.11;object.12;object.13;object.14;object.15;object.16;object.17;object.18;object.19;object.20;object.21;object.22;object.23;object.24;object.25;object.26;object.27;object.28;object.29;object.30;object.31;object.32;object.33;object.34;object.35;object.36;object.37;object.38;object.39;object.40;object.41;object.42;object.43;object.44;object.45;object.46;object.47;object.48;object.49;object.50;object.51;object.52;object.53;object.54;object.55;object.56;object.57;object.58;object.59;object.60;object.61;object.62;object.63;object.64;object.65;object.66;object.67;object.68;object.69;object.70;object.71;object.72;object.73;object.74;object.75;object.76;object.77;object.78;object.79;object.80;object.81;object.82;object.83;object.84;object.85;object.86;object.87;object.88;object.89;object.90;object.91;object.92;object.93;object.94;object.95;object.96;object.97;object.98;object.99;object
NA;41030;23290;43910;24180;52890;29560;NA;18110;18590;22850;24450;23010;8865;24950;44300;37100;24750;21540;18440;32090;59680;34440;66440;39440;23160;29650;NA;65410;NA;NA;NA;NA;34480;16490;41650;27510;34710;13480;25700;15130;20220;35310;37850;14040;16340;24440;NA;46130;11330;33950;19010;29270;46940;16850;38660;21440;49930;43940;45690;9995;51260;25460;28630;33610;25550;20270;19840;37570;2,054E+04;24010;28870;24920;28810;29820;23330;40550;18070;19300;22010;19020;36740;20750;42250;24980;9958;14870;34850;5,031E+04;29530;16200;33450;12010;NA;28470;NA;29800;NA;27690;12010;21750;14130
NA;21150;17730;16270;16270;21640;22930;NA;22410;25460;25090;36670;32240;15230;10370;21060;42880;19450;19390;21060;27930;66690;36830;34220;26160;25970;37820;NA;55330;NA;NA;NA;NA;30570;29660;18040;17370;20340;27840;17820;27740;50810;45600;19410;59150;26300;23440;NA;32490;17010;24640;14680;15930;15000;18180;39780;17320;21720;40790;34390;34350;34560;17440;51420;26440;11990;26410;25260;26680;2,258E+04;30480;18510;21000;18580;52820;29470;31340;27450;52220;33100;26460;33330;24880;25540;23800;19950;46670;32680;2,63E+04;31020;31720;34510;21200;NA;12690;NA;16700;NA;17520;21460;32010;15010
NA;21970;29960;45230;21350;22660;25930;NA;18190;26750;44450;19380;28520;24600;31710;30320;28980;28010;45240;8229;63940;34000;29990;58040;60940;35810;61220;NA;10090;NA;NA;NA;NA;79790;20220;34260;26410;33650;30130;25030;16950;33590;17180;16870;62750;17620;11870;NA;16970;21990;16860;18050;23290;18190;18990;21920;33970;44590;18550;17070;38060;20420;18860;23910;24960;22630;47830;30700;26450;3,047E+04;28920;23560;27070;31630;54950;15740;22000;22980;23590;22580;30730;42350;30930;27360;30560;14040;61950;50120;3,809E+04;45080;52950;10640;18870;NA;18090;NA;20260;NA;17500;17100;27290;27680
NA;42170;41770;37260;22040;44390;33880;NA;40220;31030;21350;33110;17860;17330;25900;41660;43020;28280;23460;53950;56540;45100;45940;22120;61980;47240;23850;NA;27390;NA;NA;NA;NA;32400;34550;75070;59640;21370;33920;28010;17820;17040;27300;16570;24430;26190;51750;NA;40000;21930;55120;12660;12540;15030;26170;12770;38380;29820;22720;44050;16520;38910;29100;37460;31320;28990;32030;22390;34100;1,969E+04;35490;25530;29170;24720;14470;18300;15500;32710;20310;21880;31860;25130;29410;32710;18190;28680;32260;25760;3,319E+04;36300;17830;38870;34880;NA;16840;NA;15090;NA;24740;13870;20200;16250
NA;23460;37750;56980;19660;29900;19150;NA;16890;24030;15710;21130;21740;23900;20050;29680;23430;32900;18240;12600;45190;77190;24560;32050;60970;56980;50760;NA;28030;NA;NA;NA;NA;39230;17040;12260;35970;29830;18820;23600;24490;20360;35060;29920;50030;18930;22560;NA;28530;15200;48430;19430;18320;16600;19660;9218;26140;20760;34240;25850;22520;33260;31160;11690;19270;18170;28430;31110;35590;2,378E+04;42190;34330;17230;24410;42430;27010;30670;33030;22420;52470;19020;15610;23150;37030;30940;18070;33750;71230;2,705E+04;29540;26240;23540;16610;NA;16670;NA;16890;NA;23370;21930;30300;21710
NA;16800;39340;34180;21550;26750;19910;NA;17350;19690;19420;22530;48670;23450;19440;35920;21020;53500;35890;16690;10340;69660;30780;47450;64660;60140;59020;NA;28040;NA;NA;NA;NA;29680;26040;20380;29490;21110;31660;27040;26570;40270;29160;16630;19460;16940;15780;NA;13060;30590;16980;28200;23180;60280;52830;22340;31560;48570;14830;29480;35570;31610;22170;21280;20410;29590;29000;22150;40030;4,108E+04;27320;24150;40500;22840;23580;21810;44360;27360;54970;37780;34210;30100;28930;10840;29370;27150;51270;56400;3,716E+04;33880;13780;33670;13430;NA;48090;NA;36980;NA;23620;20350;16660;18390
NA;16530;21060;36920;18970;13670;17450;NA;12010;19540;34590;27650;17720;28670;49320;34920;25390;9719;9797;56690;58710;60080;60260;64440;30190;41140;9450;NA;62890;NA;NA;NA;NA;28830;31210;44560;29820;18240;38690;23070;22130;22640;19940;15150;12860;25270;19400;NA;31420;15750;34420;32840;20420;12000;32700;27630;8670;20960;18590;41630;32790;9369;19750;37810;19390;25560;15040;27590;23200;2,96E+04;40920;17220;30900;33270;24330;32310;18560;13030;17420;33200;16960;32780;29340;24620;25560;40700;25580;23220;1,961E+04;31570;49870;40350;15750;NA;37690;NA;15000;NA;22790;31290;29740;39090
NA;18900;29950;46180;16080;23360;32010;NA;21210;19830;24130;16870;22760;20770;41710;17020;10460;23880;39050;13100;45950;31000;51460;62380;57810;37110;55780;NA;42440;NA;NA;NA;NA;18380;12500;55150;26930;37470;19590;31860;25510;20230;22550;14620;24410;39240;28300;NA;21960;19670;25760;19330;19240;20350;17130;28870;46100;54960;29560;14910;17070;20520;21420;24120;25540;26910;31860;25390;22280;2,376E+04;21310;25290;19300;38420;23000;32340;24750;19670;23200;43730;28900;29840;31320;26820;11890;15980;55440;36900;1,552E+04;23530;41980;19130;45880;NA;22570;NA;16540;NA;19330;20130;63630;18390
NA;40680;56810;30840;24460;47210;14150;NA;15800;27790;21950;29410;31210;30920;33630;32380;27820;23800;26270;36020;48010;42260;27820;27750;28250;53220;75730;NA;52720;NA;NA;NA;NA;16110;22920;23200;87210;13030;73670;19900;25100;29020;12930;25300;16480;25820;14030;NA;28370;20380;18650;13430;15570;28470;47560;18730;32080;22330;23280;32150;17560;20710;23420;31260;18250;34800;31750;10270;27060;1,883E+04;22130;25380;19650;35560;28070;29070;20510;22920;21660;34330;32770;30140;39930;31530;21190;30960;65750;48140;6,513E+04;22480;17610;28470;27390;NA;41710;NA;12710;NA;21560;31670;21340;37630
NA;22430;30640;25260;23450;35350;41090;NA;33400;13730;46160;40020;36510;25610;20280;9794;21430;46240;51120;30820;47760;60000;58050;62840;78920;61080;48390;NA;38760;NA;NA;NA;NA;51720;18980;14000;21290;27960;35350;30780;29380;26790;50300;20460;28660;20150;26990;NA;17700;30130;23940;16640;15540;16500;42310;27790;24600;24940;48330;21500;26610;26710;12120;27350;17150;26380;22550;36520;22810;2,231E+04;35120;22290;15660;25780;30250;22630;30670;40700;30990;31630;12060;23250;29990;24750;20240;30170;26100;41850;1,491E+04;20880;17590;21140;32300;NA;44780;NA;13020;NA;30050;17310;17620;35640
NA;18610;12380;51390;23480;36420;34110;NA;22150;30900;40460;46960;45220;27630;25200;20960;21630;35040;30420;32490;27100;58570;26270;50750;32770;43180;60020;NA;48960;NA;NA;NA;NA;43020;29830;62920;29780;34380;25110;37170;38480;34810;11230;17270;16860;35200;19770;NA;56090;41360;21060;41860;32930;21720;43350;35340;53060;45190;18370;21750;9442;26420;10320;14590;37730;34690;28450;14890;21650;2,978E+04;29130;37230;29070;29460;17820;21270;43010;26190;36540;37480;27390;17930;39570;23180;23640;30060;36640;46100;5,293E+04;33420;22860;28670;15670;NA;40550;NA;28040;NA;17770;39630;16170;28300
NA;31320;51150;15700;13140;16990;17270;NA;14200;18710;26110;20880;25830;26210;35290;23080;35510;52850;10970;17710;52620;41710;61120;61650;25380;44160;50430;NA;51680;NA;NA;NA;NA;26220;22170;13430;20870;90970;30710;26040;24300;22330;26490;20770;18170;19830;25830;NA;20020;16630;51430;20540;14820;12030;55370;22490;52210;16680;19110;36830;29920;41140;25170;32310;35070;12310;23330;9486;28300;3,881E+04;38730;25750;41120;20020;34070;27730;16170;21430;28850;21640;42550;25120;23680;34710;33720;20000;23610;53320;2,284E+04;38470;62100;33350;20500;NA;13040;NA;17510;NA;14140;22110;12090;24000
NA;21680;37860;36010;19620;9015;16840;NA;14660;21970;18400;14690;16610;25030;25740;24330;19730;9911;34670;10070;60630;55980;72200;58990;64960;18330;23650;NA;37110;NA;NA;NA;NA;21440;52100;35460;22220;30790;29610;39660;30590;27650;74180;19600;19590;33560;23140;NA;16700;17600;15340;41050;12440;48930;21180;14940;53310;25370;43450;24330;34350;38330;25440;43170;36980;20760;29010;28580;28810;2,045E+04;20140;20210;32450;23870;25380;33780;19490;28020;23110;19450;22540;26830;16210;23530;17650;16600;44280;24880;3,913E+04;11800;27380;19770;16990;NA;30150;NA;15620;NA;21420;23600;14840;31910
NA;31950;36400;15540;12760;19380;16270;NA;20090;20930;17980;31780;29060;20420;47200;26920;30400;17380;11130;27990;28150;59920;24610;47620;54310;24970;40710;NA;69640;NA;NA;NA;NA;29270;36940;52490;26830;21860;23790;15680;28230;68650;19500;18530;25860;17460;17240;NA;13970;15950;24500;18640;28780;20110;15930;29900;33530;13380;20330;43080;36490;28620;17670;28620;36310;33500;23510;27470;24110;3,395E+04;37370;35540;27990;18420;16980;23080;30610;24660;36770;25600;24180;24160;33190;27450;39800;28350;41780;19240;2,698E+04;20590;17400;15480;35040;NA;22810;NA;33560;NA;23860;29100;36280;37400
NA;44560;24870;20780;20250;22320;19150;NA;22760;20370;20050;19630;42670;26660;22690;47350;22630;27390;28020;43550;8406;67730;55730;59360;28530;15030;30570;NA;34500;NA;NA;NA;NA;17610;25860;24490;29950;14880;18060;23010;27590;21280;64410;17540;19560;33540;29000;NA;30590;23910;28750;23470;20890;15850;15510;41590;30990;25390;10570;34660;18740;20370;33520;9781;26740;20950;17600;20540;23180;2,407E+04;22610;22760;22580;31520;29780;24260;39920;22410;22270;39520;34480;30500;10430;24450;27050;9693;31500;38110;1,679E+04;18760;19900;15680;46010;NA;16000;NA;46390;NA;22410;20230;21590;32450
NA;52730;8296;35920;20820;35970;35200;NA;20530;21860;27490;18330;49730;32710;17070;26480;24910;10410;22110;26310;15230;10700;61730;52190;43180;70040;27500;NA;67610;NA;NA;NA;NA;41250;22010;18000;51890;22200;21890;37850;15310;28220;27150;31240;37110;32700;14240;NA;21410;17290;26830;26830;19030;49750;11210;22200;28070;20760;48100;27370;9065;33840;21920;35130;11230;51100;20260;23080;21210;2,744E+04;23250;27320;26560;30990;28330;22850;14310;34150;31080;27240;23220;18910;30610;18500;13500;21230;24660;13910;2,114E+04;20310;28050;18820;23540;NA;20580;NA;19630;NA;14470;23180;16730;22400
NA;29730;25040;32110;26770;22950;25770;NA;27400;26660;43720;18470;26280;22230;18340;23820;47830;9047;31140;26910;51730;58400;73290;39540;61450;63590;45390;NA;59490;NA;NA;NA;NA;17300;17630;18020;21280;34840;15180;23600;28230;13260;23290;32750;18220;18990;9739;NA;26580;23990;26250;25030;10880;56280;28460;29240;39310;23820;54260;26370;33580;49370;20240;27650;18060;22350;29190;27570;19220;4,225E+04;26200;39930;27540;69810;13470;27290;33880;31670;43770;45900;18820;25400;29080;24170;18590;28780;28640;22440;1,557E+04;35850;21620;25500;37150;NA;29420;NA;34130;NA;17210;24200;15980;39950
NA;31560;21600;26670;35620;55670;12680;NA;15000;14840;16800;24360;28400;29980;16680;10360;27300;30000;15940;25850;33360;27990;41260;55620;51190;71840;47070;NA;58690;NA;NA;NA;NA;22650;29010;28420;57960;22490;37680;45200;23410;26750;28670;24710;31530;17630;24970;NA;25030;37920;16670;22190;34480;18710;26070;37850;10770;21630;34580;29980;23510;44010;28510;25100;37300;13340;27600;31920;32190;2,562E+04;34880;41550;27990;32920;28390;27870;20250;18780;42650;33090;29780;19720;38070;23430;23040;12700;16300;24140;2,153E+04;22780;18510;32840;15830;NA;21520;NA;29040;NA;26020;14500;38070;18140
NA;31240;20070;21140;28100;14800;16890;NA;14930;40580;15940;16780;47360;13780;57300;24320;20400;19170;25300;28390;34530;68440;29090;57160;53600;43090;44760;NA;40640;NA;NA;NA;NA;31390;46130;25500;69830;28110;25630;12500;52190;23450;25010;15430;25420;24640;42190;NA;52710;27980;32320;20930;22920;40520;40670;13250;38120;45040;16720;22290;33850;10510;21800;29280;22970;22450;18020;39370;21290;2,322E+04;19810;45040;44010;19870;18190;30340;24560;17700;21440;12810;26850;32530;15640;21110;43510;25390;54730;17050;4,264E+04;25130;40250;14050;27230;NA;24590;NA;16450;NA;21560;24540;21780;19450
NA;26810;15470;21090;37010;16650;17690;NA;17060;38680;40450;24390;23590;13400;38810;43590;20310;8223;41870;34710;65600;62380;10460;42750;37430;68320;67880;NA;62420;NA;NA;NA;NA;24450;44980;36590;17050;21740;25030;34670;28600;13240;28770;12260;30210;20390;20160;NA;19650;26020;46970;44330;14600;14410;17930;55560;23480;49510;43230;32270;23760;33830;14190;25140;32330;24980;27980;21240;30530;3,053E+04;18260;20940;20550;20870;9964;24710;22310;22590;22990;19290;19930;43630;36590;18990;19280;31850;21880;23800;3,041E+04;32790;24310;16040;19980;NA;14880;NA;25900;NA;18830;19750;23550;25660
NA;31810;24690;19350;55250;35300;15700;NA;17590;17700;31820;16730;13880;14840;25080;25610;18820;10790;32840;38640;30150;50740;28120;65500;69250;73580;66160;NA;69340;NA;NA;NA;NA;36830;19200;24490;18040;38290;13720;17480;34810;38040;17370;41840;71460;24430;17450;NA;16370;18010;11310;15540;8557;18260;12300;20230;15940;32740;40360;28280;15130;35890;17630;25370;12300;30590;27240;17480;14570;1,468E+04;37280;42760;24720;31310;20930;17000;18840;34410;29720;23420;36590;33550;24320;32900;30920;29220;54790;21630;2,368E+04;45450;30320;22130;31160;NA;47250;NA;63930;NA;29170;14940;31940;33320
NA;41400;47660;25490;44020;33080;16720;NA;30800;17130;14880;21250;37180;30530;14380;24950;25900;26860;17000;9638;53780;53970;53820;65170;28470;56260;37010;NA;48700;NA;NA;NA;NA;24300;57310;25130;43280;16680;20700;22930;38380;27200;22290;16020;27630;46910;27950;NA;14410;29410;51520;48770;34570;12180;28310;50810;23450;27100;16080;22980;29520;26580;16460;25590;30940;34570;20040;20500;30410;2,891E+04;41360;23810;23500;17220;38440;17420;27170;24200;28880;24510;29610;37510;23570;20560;20900;37960;39490;46900;6,23E+04;34200;22240;36200;19960;NA;24850;NA;31700;NA;27880;20440;22780;39470
NA;17930;42630;21080;26740;23620;33530;NA;19760;30980;37160;18640;30780;21400;28810;24760;24770;22550;17030;23840;55990;64090;61020;71700;36260;31970;65320;NA;51160;NA;NA;NA;NA;8907;43420;8714;35170;17210;24020;34550;45640;18650;40080;16850;29870;29810;26540;NA;23910;19380;18920;20820;32740;14750;19980;22920;21530;43200;32890;28730;19030;28060;21940;13130;34200;17110;23470;19990;17290;4,688E+04;24320;27640;41270;17510;24850;28680;33870;28510;46300;33740;23160;17540;21720;14090;18750;25270;20560;30430;1,874E+04;16480;14320;41240;15000;NA;27500;NA;27830;NA;29250;16500;31950;14600
NA;54930;19030;22490;21720;35530;13150;NA;38650;14580;14620;34610;16580;32150;33590;22770;17290;20200;36140;28340;24970;55550;27180;65590;57440;82030;56780;NA;63320;NA;NA;NA;NA;16750;14750;24550;25520;35960;32850;16310;14620;34630;27680;23920;17600;41990;15910;NA;27000;21020;25880;24430;38670;18570;39230;21190;16960;33150;60900;22770;34400;23240;22680;18170;18200;23550;17460;32950;23190;3,86E+04;21000;29420;15500;21980;21730;21880;39900;74860;20870;23280;17090;27830;25340;50730;19050;29690;46500;19170;6,067E+04;14670;18090;15650;42690;NA;33350;NA;18470;NA;32810;29040;22360;24970
NA;20370;22500;43170;46930;14210;24450;NA;31580;18260;20000;25440;55260;29940;37840;16880;17800;19910;24010;25480;49030;57260;27510;33870;64550;69680;63160;NA;34340;NA;NA;NA;NA;54980;10790;35900;29600;22100;23340;22140;19570;24120;23080;17390;37380;14210;18400;NA;20990;16920;33220;30670;25380;17460;19130;31640;16040;17220;51930;27870;22520;35420;35900;27830;41460;34580;31700;19110;23790;2,445E+04;38400;25320;39460;36800;28370;34710;49910;24020;17100;31060;20900;33150;16660;29370;29050;55970;50390;37670;2,372E+04;29860;14430;20850;17610;NA;23690;NA;20030;NA;28930;18610;18220;14800
NA;46440;13190;42490;23240;49020;28750;NA;18150;22670;16610;21110;22910;17930;17660;29770;25760;11400;24090;38110;31100;61770;68720;28570;62020;56980;49940;NA;23020;NA;NA;NA;NA;17530;32830;28850;25550;21310;8923;12070;29610;19210;15670;39470;92960;59430;24390;NA;22350;26830;20440;33190;17060;28710;33560;19630;27590;33880;22660;44000;33570;23630;20490;32380;18510;23360;19930;34260;14060;1,486E+04;38080;27630;25130;28120;28890;27460;21960;35310;36300;30490;16420;19270;24380;17470;25600;37890;39430;26260;1,381E+04;36120;29060;33120;17560;NA;28560;NA;16030;NA;14360;21160;20080;12920
NA;19470;53960;19390;28940;20760;28220;NA;27750;23860;23420;17730;29930;19120;45510;21150;12160;37980;40990;49100;57990;71330;53160;53220;53470;64280;76580;NA;65080;NA;NA;NA;NA;32700;39380;41390;17280;23680;48650;29590;23000;18950;23370;19170;21660;29000;36450;NA;26610;25740;17820;21820;24330;12960;44320;24170;16560;18280;48010;27050;36570;30040;21960;18950;20260;15280;19180;44330;32360;2,513E+04;38760;26480;38850;38690;26800;24240;20390;27410;22180;23300;45370;20010;33910;27870;27500;17500;17630;20090;6,169E+04;31620;18440;25280;47520;NA;15470;NA;16190;NA;26730;15630;18240;18010
NA;33320;24300;27300;12470;18220;27920;NA;25860;21950;17640;43450;26670;24220;21090;22610;45690;29700;11140;54340;61880;76020;59470;30000;55140;46100;21090;NA;72820;NA;NA;NA;NA;20150;27380;21900;22020;24060;20570;35360;21310;22720;48800;21950;33420;33650;10080;NA;17190;15300;17510;16610;23970;46230;48730;41360;19390;45420;29430;24190;41240;12220;27190;41340;43950;11270;38300;22660;40910;3,54E+04;18960;21040;22510;33770;37370;30070;24290;28790;28170;9467;17970;24950;22140;40790;22150;20540;53470;35370;4,357E+04;31480;35920;22100;22870;NA;29820;NA;14240;NA;15660;36930;18600;35290
NA;44330;30710;27060;42350;31160;15600;NA;18980;18760;19970;20230;28720;17010;21540;17340;42550;27400;23950;54660;8296;55440;63150;31530;60410;57910;65520;NA;38260;NA;NA;NA;NA;64290;31020;28950;26120;46070;26560;33630;60440;20330;60130;21030;53290;29110;17630;NA;37160;32240;17290;15120;18190;24950;53130;19860;21070;19410;24610;26930;15440;24430;26210;20640;39470;29370;32860;20870;26030;3,366E+04;21310;18140;37710;38170;34630;26770;24130;20430;32320;30450;19350;24840;35320;16600;22160;30070;54370;23160;4,979E+04;25270;22560;40870;24190;NA;32540;NA;49200;NA;30330;42840;20300;33930
NA;29310;23680;43730;45490;28830;22300;NA;17750;47900;17570;25080;16120;22440;24100;24740;22240;19280;19630;22190;60790;62130;32840;64750;51630;74100;40180;NA;61130;NA;NA;NA;NA;33960;30170;17870;19650;27570;25030;28560;27270;45040;21560;14830;57390;18290;16410;NA;24330;18990;22370;40920;11600;25890;34900;23470;15540;24530;34080;50110;24870;24950;20610;38740;40190;28390;37060;19650;28380;2,154E+04;34790;60260;17640;24900;14480;32670;38680;33880;16510;29410;25750;26650;26180;19260;20790;32940;26290;26170;6,241E+04;28860;23210;16650;17980;NA;32160;NA;18830;NA;15030;15390;26460;15210
NA;37080;20690;24780;16890;17010;48550;NA;16740;24440;27910;24100;19730;23350;23640;21780;17090;10910;25350;26460;47710;68910;54380;36500;59760;20400;80660;NA;48560;NA;NA;NA;NA;12890;48360;32700;28730;35820;29610;47180;18500;23040;24310;24240;22640;52400;22840;NA;15580;42500;36410;24110;17020;17580;16000;39520;51190;38650;33940;21280;10810;27380;30600;29690;40300;23450;37050;18270;31680;3,266E+04;28060;20560;19670;25900;40450;16240;16150;23810;26070;29580;23740;59680;33280;43680;23670;28720;23600;26870;1,415E+04;46060;30200;25850;14480;NA;49960;NA;20240;NA;14960;13910;11540;16990
NA;52940;24730;28960;34000;57350;57900;NA;26290;20850;28670;24750;23530;26750;14060;15690;35440;42880;24910;22670;40480;29460;49200;75800;50220;31150;49090;NA;54410;NA;NA;NA;NA;32870;26450;42510;23400;27680;22320;17590;18040;24240;16760;23890;39780;22890;26550;NA;22070;8634;49640;16910;16490;24920;59340;46120;10020;39990;48410;37700;27810;25770;20260;40420;25110;12550;32010;42160;33990;4,004E+04;15860;33470;35060;33610;42970;39520;32530;16200;20010;23270;30810;29390;40500;41410;15370;21200;29630;16350;2,189E+04;19320;23490;15820;38600;NA;30200;NA;14770;NA;13240;51250;20070;21780
NA;22340;33380;31380;46360;8943;37400;NA;38530;16660;22640;11180;16650;36980;31280;29120;28640;14370;20630;22340;26420;51560;28140;42960;75120;10250;26090;NA;8965;NA;NA;NA;NA;30010;25560;18380;44010;37460;40150;62670;15460;21110;21410;29890;17740;21780;12940;NA;15410;16310;14920;42560;22980;20120;32520;19110;29440;20020;21500;17040;26900;24550;22390;13840;12310;41280;21850;27270;21410;2,393E+04;31890;30750;21830;33100;32070;19440;20350;24780;15550;33230;30930;23020;15550;23690;25920;33110;35690;55530;2,791E+04;15310;18150;18580;25950;NA;42880;NA;16270;NA;28710;12340;24840;14790
NA;47280;49750;44900;28330;46320;16180;NA;25430;21530;32430;31850;25810;15200;21820;17660;23370;9791;19110;37450;57770;59610;68500;58020;70220;42530;61230;NA;61540;NA;NA;NA;NA;24120;44280;36580;16960;25770;42770;20210;36080;24080;10580;15670;42840;24780;24940;NA;22700;14850;12290;43300;18110;19500;24500;15080;27520;26350;25120;40820;31700;22960;28030;26940;17480;34590;31940;18600;31900;2,4E+04;33050;19490;39820;36440;35540;68910;36470;27740;24550;30720;17090;22480;42980;20610;22050;23180;18810;39280;2,412E+04;14900;16990;14590;43440;NA;45240;NA;26120;NA;17120;38380;19910;15960
NA;17970;47470;19230;13240;27940;35540;NA;12400;8686;23970;29720;19610;29290;36460;17330;14420;24070;22580;11510;68350;52140;70730;77100;57430;58760;56430;NA;56500;NA;NA;NA;NA;38960;26240;23380;23660;14930;20730;37200;30160;34090;55890;21320;17230;38590;25020;NA;17700;20730;19920;37210;14340;18550;67490;33640;26930;9891;27230;16180;24080;28820;32880;32800;32380;27420;25330;39180;43750;3,351E+04;22620;28010;26460;18850;26440;33760;25730;43940;21380;31610;20540;24030;36560;18130;11560;23050;29430;41520;2,021E+04;18420;26880;20270;26750;NA;42590;NA;24350;NA;20790;17490;15970;31290
NA;34050;48300;17240;16250;16830;20980;NA;20450;10650;24700;24930;16870;41520;17750;23970;41590;11580;25350;21930;49780;77110;28840;70270;64580;47380;67930;NA;8533;NA;NA;NA;NA;17910;19240;25710;17740;33240;39950;29490;27360;19450;14540;24950;46640;22990;22330;NA;14800;23020;8419;19020;17140;15000;25310;20810;17640;37960;18660;9370;9868;47880;21640;38330;25660;31140;32840;31580;25880;2,29E+04;19740;43750;23070;23410;30710;44260;30310;20290;42530;29800;38420;34350;26400;37370;22140;38540;27630;24420;3,349E+04;25380;15840;40360;20630;NA;28860;NA;18510;NA;17900;54570;21130;26040
NA;35310;33900;16900;21400;39740;18680;NA;15860;28060;14410;12980;20750;14430;16930;33150;30210;15790;9781;21940;61580;42390;26220;73290;58990;59150;47200;NA;23250;NA;NA;NA;NA;18120;22120;23510;26650;18780;17430;21620;25500;16350;20110;30250;70370;22990;36710;NA;25060;41270;29520;19230;23630;13560;16870;25480;33670;25840;39920;25710;13110;40650;23330;49640;25020;12480;39600;27240;43720;1,898E+04;23470;33490;21890;27830;21130;32670;67290;26900;21190;30540;26050;23420;24160;53500;24240;20520;74950;27320;1,945E+04;18460;17560;49170;29320;NA;22430;NA;17350;NA;23910;42600;15290;26450
NA;45180;23550;19850;41050;43410;14590;NA;27040;23230;31150;32420;36230;10630;27120;31240;14880;23370;12860;24080;38840;68950;45300;58600;33780;63510;54870;NA;64850;NA;NA;NA;NA;15650;13260;49710;64330;39210;21020;18750;18800;16250;29210;18630;24600;27080;49650;NA;22210;25320;19390;22130;18660;16200;19630;45490;36480;30970;55330;22950;9453;26690;28620;30510;26720;20700;22030;22470;36260;2,984E+04;40480;26920;35450;23580;20700;30020;20280;15400;32280;48520;33800;18000;29820;46200;28240;18410;23400;67750;4,728E+04;17470;46150;30060;18080;NA;16610;NA;27800;NA;36630;20750;19740;21700
NA;44660;28360;16180;15180;18220;23600;NA;22840;40650;28110;25040;25740;15860;16400;47040;14610;23280;34740;26500;9229;60300;68900;65660;63160;30380;33890;NA;9205;NA;NA;NA;NA;33440;26270;19890;31870;35630;17400;21150;16300;16840;22810;40160;35650;30570;34470;NA;39950;32450;35820;24620;12420;19990;28470;10800;25800;17230;22350;23950;46250;9492;9845;28040;26250;20370;24190;19990;34460;2,336E+04;9506;19300;27030;16070;36950;24470;25020;17740;32270;20420;19510;20600;23720;20660;44650;24640;22700;56650;4,982E+04;26880;15430;31930;19450;NA;19780;NA;19040;NA;23720;24130;25450;18910
NA;37210;27090;24030;21160;24470;30490;NA;11250;20560;41730;18090;12910;18060;14490;18060;16670;55950;23370;9611;59250;61150;52060;57310;57810;64590;51260;NA;49590;NA;NA;NA;NA;17800;21610;28960;33900;19320;19150;20450;40110;34090;28910;13760;48860;41630;22750;NA;15620;17660;22700;26750;18900;20290;23540;13800;18330;38900;14690;11100;29440;21540;33800;20330;14750;34210;24780;40090;47030;2,941E+04;32370;38820;27320;27790;26420;19890;25240;20700;39840;30090;22490;22090;25710;20060;29920;18140;28620;27510;2,001E+04;14260;18120;23100;16840;NA;42500;NA;23710;NA;18610;52230;29810;13100
NA;51710;51630;33960;46770;19020;12080;NA;41070;42670;23350;8992;15130;13540;35330;25930;22050;28380;18260;57640;44860;42450;48520;57260;84650;47910;23080;NA;54350;NA;NA;NA;NA;27300;32740;19900;37860;17850;31070;18250;25470;32710;38590;33650;35060;20890;23880;NA;40180;26650;19690;20730;27450;20690;28700;17460;20960;44760;14720;19580;28380;32930;33000;26260;21480;25270;19290;26580;26470;2,436E+04;13990;16590;27230;28880;29150;26530;27420;10700;21020;33970;30450;22710;25830;23410;43810;28300;71460;23820;5,832E+04;52770;21260;18790;15870;NA;34960;NA;20100;NA;24400;13440;33070;27400
NA;39010;19510;26900;45540;39030;18530;NA;52770;18710;40730;31880;27630;24880;16110;31180;38180;16890;22660;22040;26460;9953;8819;24910;61570;56490;11110;NA;8783;NA;NA;NA;NA;27270;21830;29300;27140;34590;26170;15630;33200;35660;27420;32160;67870;15390;28340;NA;28360;22870;14640;38810;33170;20860;18150;37810;35880;14360;25770;17220;15720;36140;27910;20670;14910;28410;30140;30650;42020;3,275E+04;25380;34340;37890;40950;29520;36720;20290;33760;45350;39270;19620;14350;21450;31370;25570;21700;45620;32080;2,284E+04;46320;16150;12620;25520;NA;43780;NA;26050;NA;21620;34930;21830;14750
NA;34060;48810;33280;16400;25070;16570;NA;18410;33650;19640;38750;26490;25030;20700;18150;26510;20470;34240;39300;60520;10480;56470;70720;63230;15450;60840;NA;62580;NA;NA;NA;NA;25370;30150;36520;25790;31840;9313;21740;29170;23560;20900;21840;20390;30600;45700;NA;17040;33180;18810;14150;29420;30540;47300;14920;37250;30120;8021;18390;22730;19400;12350;27590;30790;36140;33960;21110;28340;3,331E+04;21520;46220;35210;40170;49120;25710;14090;22620;25300;26500;36340;23880;30880;18950;27970;29940;39920;22610;4,337E+04;37290;16920;19830;22330;NA;20860;NA;27090;NA;17330;18430;25640;19350
